-0.178,-0.063,-0.171
-0.132,-0.149,-0.070
-0.082,-0.099,-0.092
-0.141,-0.061,-0.145
-0.081,-0.151,-0.026
-0.230,-0.059,-0.034
-0.214,-0.130,-0.057
-0.213,-0.075,-0.186
-0.145,-0.097,-0.175
-0.104,-0.044,-0.062
-0.086,-0.147,-0.078
-0.072,-0.095,-0.050
-0.210,-0.123,-0.007
-0.100,-0.063,-0.187
-0.011,-0.112,-0.003
-0.214,-0.092,-0.139
-0.168,-0.075,-0.213
-0.067,-0.101,-0.230
-0.111,-0.011,-0.245
0.134,-0.061,-0.108
0.102,-0.011,-0.134
0.043,-0.104,-0.097
0.092,-0.054,-0.171
0.235,-0.057,-0.081
0.101,-0.021,-0.224
0.089,-0.063,-0.053
0.171,-0.066,-0.197
0.219,-0.061,-0.139
0.042,-0.104,-0.065
0.207,-0.127,-0.008
0.019,-0.117,-0.219
0.203,-0.064,-0.003
0.145,-0.066,-0.002
0.161,-0.061,-0.145
0.071,-0.104,-0.166
0.028,-0.113,-0.166
0.118,-0.099,-0.113
0.127,-0.164,-0.070
0.108,-0.098,-0.198
0.198,-0.093,-0.082
0.101,-0.016,-0.103
0.112,-0.122,-0.067
0.098,-0.091,-0.242
0.096,-0.038,-0.023
0.118,-0.087,-0.013
-0.000,-0.118,-0.134
0.007,-0.114,-0.071
0.122,-0.149,-0.025
0.208,-0.058,-0.107
0.240,-0.123,-0.110
0.161,-0.097,-0.113
0.119,-0.063,-0.076
0.036,-0.113,-0.250
0.235,-0.159,-0.028
0.226,-0.058,-0.052
0.093,-0.053,-0.203
0.446,-0.072,-0.007
0.282,-0.088,-0.055
0.330,-0.083,-0.060
0.253,-0.148,-0.075
0.335,-0.054,-0.024
0.271,-0.061,-0.128
0.267,-0.057,-0.039
0.404,-0.077,-0.007
0.495,-0.054,-0.014
0.314,-0.052,-0.055
0.266,-0.116,-0.058
0.309,-0.070,-0.123
0.362,-0.081,-0.034
-0.014,0.104,-0.145
-0.087,0.063,-0.140
-0.057,0.089,-0.182
-0.105,0.030,-0.012
-0.091,0.056,-0.060
-0.110,0.002,-0.198
-0.048,0.096,-0.145
-0.105,0.025,-0.134
-0.106,0.020,-0.060
-0.019,0.103,-0.044
0.095,0.035,-0.182
0.025,0.100,-0.249
0.050,0.089,-0.138
0.089,0.045,-0.240
0.037,0.097,-0.044
0.095,0.035,-0.023
0.070,0.073,-0.159
0.079,0.061,-0.113
0.030,0.098,-0.090
0.075,0.068,-0.212
0.079,0.061,-0.055
-0.759,-0.059,0.210
-0.765,-0.021,0.130
-0.759,-0.068,0.144
-0.606,-0.045,0.140
-0.721,-0.034,0.073
-0.571,-0.050,0.143
-0.642,-0.054,0.115
-0.621,-0.055,0.073
-0.729,-0.013,0.109
-0.721,-0.064,0.196
-0.680,-0.035,0.135
-0.671,-0.042,0.082
-0.638,-0.045,0.166
-0.747,-0.050,0.242
-0.532,-0.057,0.119
-0.453,-0.048,-0.000
-0.463,-0.067,0.071
-0.421,-0.071,0.050
-0.482,-0.070,0.021
-0.284,-0.066,0.039
-0.384,-0.065,0.058
-0.273,-0.118,0.014
-0.395,-0.051,0.003
-0.433,-0.055,0.091
-0.222,-0.136,0.055
-0.039,-0.103,0.103
-0.079,-0.077,0.116
-0.018,-0.103,0.167
-0.097,-0.060,0.003
-0.140,-0.076,0.034
-0.024,-0.108,0.030
-0.093,-0.059,0.081
-0.109,-0.008,0.128
-0.183,-0.073,0.041
-0.241,-0.157,0.024
-0.003,-0.110,0.072
-0.029,-0.099,0.199
-0.065,-0.088,0.088
-0.085,-0.063,0.204
-0.239,-0.064,0.016
0.021,-0.107,0.024
0.088,-0.051,0.093
0.081,-0.064,0.061
0.096,-0.032,0.119
0.080,-0.058,0.199
0.014,-0.101,0.188
0.250,-0.104,0.050
0.097,-0.032,0.061
0.083,-0.068,0.021
0.094,-0.032,0.225
0.051,-0.085,0.207
0.219,-0.068,0.029
0.072,-0.076,0.109
0.002,-0.107,0.130
0.394,-0.075,0.025
0.441,-0.050,0.045
0.263,-0.105,0.012
0.310,-0.059,0.010
0.373,-0.058,0.061
0.436,-0.056,0.095
0.478,-0.069,0.041
0.482,-0.054,0.113
0.415,-0.071,0.050
0.719,-0.061,0.174
0.731,-0.022,0.084
0.726,-0.026,0.218
0.690,-0.048,0.146
0.724,-0.057,0.089
0.605,-0.047,0.156
0.589,-0.040,0.088
0.736,-0.039,0.056
0.572,-0.059,0.048
0.621,-0.039,0.119
0.738,-0.009,0.167
0.747,-0.072,0.183
0.689,-0.039,0.100
0.620,-0.046,0.054
0.765,-0.066,0.130
0.764,-0.031,0.079
0.776,-0.038,0.156
-0.029,0.101,0.209
-0.110,0.003,0.051
-0.094,0.054,0.130
-0.108,0.004,0.204
-0.087,0.063,0.061
-0.140,0.052,0.247
-0.218,0.048,0.244
-0.051,0.094,0.183
-0.048,0.096,0.109
-0.035,0.099,0.241
-0.015,0.105,0.082
-0.104,0.028,0.225
-0.103,0.037,0.046
-0.105,0.030,0.109
-0.100,0.044,0.172
-0.007,0.106,0.178
0.047,0.091,0.113
0.022,0.101,0.077
0.046,0.090,0.223
0.098,0.023,0.048
0.044,0.093,0.042
0.084,0.055,0.014
0.082,0.059,0.218
0.053,0.086,0.003
0.017,0.102,0.114
0.003,0.104,0.037
0.201,0.028,0.245
-0.084,-0.005,0.468
-0.067,-0.055,0.427
-0.072,-0.039,0.459
-0.088,-0.049,0.287
-0.040,-0.090,0.277
-0.084,-0.061,0.253
-0.039,-0.074,0.436
-0.106,-0.005,0.267
-0.087,-0.011,0.436
-0.095,-0.016,0.357
0.062,-0.069,0.302
0.041,-0.076,0.362
0.035,-0.091,0.259
0.083,-0.040,0.310
0.061,-0.048,0.439
0.041,-0.071,0.405
0.067,-0.070,0.262
0.007,-0.077,0.452
0.056,-0.069,0.333
0.004,-0.096,0.278
-0.198,0.114,0.336
-0.104,0.007,0.297
-0.063,0.079,0.394
-0.102,0.031,0.262
-0.098,0.033,0.426
-0.064,0.066,0.500
-0.027,0.095,0.452
-0.022,0.100,0.331
-0.144,0.050,0.491
-0.201,0.008,0.275
-0.091,0.056,0.289
-0.125,0.070,0.371
-0.133,0.028,0.315
-0.188,0.068,0.385
-0.098,0.020,0.342
-0.151,0.011,0.268
-0.208,0.052,0.447
-0.161,0.089,0.450
-0.095,0.000,0.394
-0.078,0.065,0.368
-0.233,0.058,0.342
-0.129,0.086,0.298
-0.225,0.045,0.403
-0.008,0.104,0.283
-0.225,0.030,0.297
-0.179,0.031,0.455
-0.221,0.096,0.352
-0.039,0.093,0.416
-0.165,0.082,0.491
-0.224,0.089,0.268
-0.160,0.116,0.318
-0.214,0.017,0.356
-0.115,0.059,0.336
-0.066,0.082,0.278
0.171,0.002,0.347
0.075,0.063,0.296
0.155,0.035,0.455
0.150,0.079,0.385
0.084,0.015,0.405
0.219,0.035,0.383
0.088,0.019,0.367
0.165,0.115,0.365
0.180,0.004,0.268
0.082,0.058,0.264
0.192,0.109,0.395
0.049,0.076,0.470
0.007,0.098,0.431
0.118,0.075,0.373
0.176,0.035,0.479
0.092,0.028,0.286
0.159,0.084,0.494
0.112,0.039,0.394
0.189,0.091,0.429
0.130,0.021,0.292
0.222,0.038,0.294
0.182,0.057,0.385
0.146,0.017,0.253
0.091,0.034,0.431
0.166,0.057,0.294
0.142,0.067,0.468
0.176,0.001,0.305
0.222,0.073,0.263
0.195,0.112,0.350
0.004,0.113,0.472
0.155,0.107,0.408
0.195,0.008,0.368
0.217,0.084,0.395
0.194,0.081,0.472
0.138,0.106,0.341
0.161,0.109,0.252
-0.047,-0.004,0.653
-0.036,-0.043,0.575
-0.078,-0.006,0.511
-0.008,-0.061,0.542
-0.027,-0.014,0.689
0.001,-0.030,0.668
0.017,-0.046,0.589
0.024,-0.007,0.695
0.054,-0.016,0.573
-0.019,0.184,0.664
-0.011,0.116,0.727
-0.000,0.116,0.517
-0.003,0.138,0.577
-0.040,0.082,0.547
-0.076,0.020,0.542
-0.021,0.227,0.748
-0.045,0.023,0.689
-0.060,0.020,0.627
-0.020,0.095,0.669
-0.033,0.082,0.595
-0.026,0.011,0.738
-0.021,0.184,0.696
-0.190,0.041,0.512
-0.006,0.167,0.603
-0.015,0.110,0.558
0.009,0.136,0.617
0.062,0.036,0.563
0.018,0.065,0.736
0.013,0.238,0.728
0.106,0.049,0.523
0.011,0.195,0.675
0.190,0.072,0.519
0.010,0.168,0.643
0.069,0.015,0.532
0.035,0.084,0.503
0.008,0.144,0.730
0.019,0.030,0.750
0.045,0.069,0.566
-0.021,0.276,0.731
-0.011,0.195,0.785
-0.025,0.052,0.762
-0.003,0.181,0.825
-0.003,0.110,0.777
0.000,0.221,0.828
0.012,0.216,0.770
-0.088,0.271,0.828
-0.186,0.273,0.893
-0.152,0.281,0.891
-0.051,0.271,0.796
-0.003,0.303,0.828
-0.020,0.253,0.797
-0.002,0.279,0.919
-0.089,0.278,0.780
-0.099,0.276,0.884
0.071,0.284,0.838
0.008,0.255,0.836
0.176,0.272,0.870
0.013,0.263,0.775
0.118,0.271,0.844
0.001,0.303,0.780
0.034,0.283,0.833
0.163,0.276,0.838
